dataset,cell_id,condition,cycle,Tem,C_rate,D_rate,Capacity,Var,Ske,Max,Min,Mean,Kur,capacity_norm
3,CY25-05_4-#3,CY25-05_4,8,25,0.5,4.0,2472.19873046875,1.3317571987449863e-05,0.9113389176545217,4.195775032043457,4.182110786437988,4.186229641154661,-0.1721096221727576,0.9888794921875
3,CY25-05_4-#3,CY25-05_4,9,25,0.5,4.0,2469.441650390625,1.3426206054133749e-05,0.879347865576512,4.195775032043457,4.181993007659912,4.186176970853644,-0.22601139707557172,0.98777666015625
3,CY25-05_4-#3,CY25-05_4,10,25,0.5,4.0,2467.816650390625,1.3343248436557807e-05,0.880344682783615,4.195932865142822,4.181914329528809,4.186257055250265,-0.21567331198890116,0.98712666015625
3,CY25-05_4-#3,CY25-05_4,11,25,0.5,4.0,2465.875,1.37259813717135e-05,0.901752660991431,4.196011543273926,4.181874752044678,4.1861422587249235,-0.15592866359975277,0.98635
3,CY25-05_4-#3,CY25-05_4,12,25,0.5,4.0,2464.096923828125,1.3476873062315596e-05,0.8986709690434259,4.195971965789795,4.181914329528809,4.186196989932303,-0.17180461188364005,0.98563876953125
3,CY25-05_4-#3,CY25-05_4,13,25,0.5,4.0,2462.273193359375,1.3687963946871285e-05,0.9169106259808798,4.19612979888916,4.181993007659912,4.1861242116507835,-0.12019353449430037,0.98490927734375
3,CY25-05_4-#3,CY25-05_4,14,25,0.5,4.0,2460.037353515625,1.3826780710706697e-05,0.9020722718315309,4.195971965789795,4.18167781829834,4.186043472613319,-0.15416708196651818,0.98401494140625
3,CY25-05_4-#3,CY25-05_4,15,25,0.5,4.0,2458.05029296875,1.4029690427564805e-05,0.8837683791369603,4.195971965789795,4.181638240814209,4.186054124670513,-0.20179434241759076,0.9832201171875
3,CY25-05_4-#3,CY25-05_4,16,25,0.5,4.0,2456.156494140625,1.4188227251401425e-05,0.8855964991446464,4.196050643920898,4.181599140167236,4.185962685083939,-0.18433709739342952,0.98246259765625
3,CY25-05_4-#3,CY25-05_4,17,25,0.5,4.0,2454.3525390625,1.4373169352789006e-05,0.8860681975742469,4.195893287658691,4.181480884552002,4.185901318566274,-0.20452045073974912,0.981741015625
3,CY25-05_4-#3,CY25-05_4,18,25,0.5,4.0,2452.7138671875,1.4334957151895662e-05,0.8681519780799433,4.195854187011719,4.181480884552002,4.185903306734764,-0.2587021899999802,0.981085546875
3,CY25-05_4-#3,CY25-05_4,19,25,0.5,4.0,2450.842041015625,1.4707551819379136e-05,0.8730627698490318,4.195932865142822,4.181126594543457,4.185751147189383,-0.22089246090079673,0.98033681640625
3,CY25-05_4-#3,CY25-05_4,20,25,0.5,4.0,2449.145263671875,1.4777676438407637e-05,0.8745583438966485,4.195971965789795,4.18116569519043,4.185771158186056,-0.2118780880515354,0.97965810546875
3,CY25-05_4-#3,CY25-05_4,21,25,0.5,4.0,2447.33837890625,1.4983917702131904e-05,0.8752464615422683,4.195932865142822,4.18116569519043,4.185749805579751,-0.2282796077773095,0.9789353515625
3,CY25-05_4-#3,CY25-05_4,22,25,0.5,4.0,2445.775146484375,1.496840046764554e-05,0.870630612357174,4.196050643920898,4.1810479164123535,4.185712418313754,-0.21162041093775397,0.97831005859375
3,CY25-05_4-#3,CY25-05_4,23,25,0.5,4.0,2444.02734375,1.5345108875079687e-05,0.859756633508543,4.195971965789795,4.18096923828125,4.185593621205475,-0.23726774937666173,0.9776109375
3,CY25-05_4-#3,CY25-05_4,24,25,0.5,4.0,2442.5859375,1.5347900231926497e-05,0.8575935403752206,4.195893287658691,4.180929660797119,4.1855468911639715,-0.23738792264917263,0.977034375
3,CY25-05_4-#3,CY25-05_4,25,25,0.5,4.0,2440.8193359375,1.5776225554958286e-05,0.8524361978096222,4.195814609527588,4.18069314956665,4.185439449245647,-0.28309768966737536,0.976327734375
3,CY25-05_4-#3,CY25-05_4,26,25,0.5,4.0,2439.51416015625,1.5752694981124686e-05,0.8450033600599112,4.1956963539123535,4.180654048919678,4.185374704457946,-0.27846791526265324,0.9758056640625
3,CY25-05_4-#3,CY25-05_4,27,25,0.5,4.0,2437.765625,1.5872179380729823e-05,0.8596863711960022,4.195814609527588,4.180732727050781,4.185337325273934,-0.2500850886865784,0.97510625
3,CY25-05_4-#3,CY25-05_4,28,25,0.5,4.0,2436.2412109375,1.5902709103664487e-05,0.8337078366065364,4.195854187011719,4.180575370788574,4.185416722701768,-0.30689041257742744,0.974496484375
3,CY25-05_4-#3,CY25-05_4,29,25,0.5,4.0,2435.1513671875,1.6035327392405054e-05,0.8492322917847127,4.195814609527588,4.180614471435547,4.185306605646166,-0.2739746364094553,0.974060546875
3,CY25-05_4-#3,CY25-05_4,30,25,0.5,4.0,2433.427001953125,1.628171223068254e-05,0.8375881457646961,4.1956963539123535,4.180299758911133,4.185095722392454,-0.2960143187113209,0.97337080078125
3,CY25-05_4-#3,CY25-05_4,31,25,0.5,4.0,2432.1328125,1.645418142006965e-05,0.8457753282150969,4.195578098297119,4.180221080780029,4.185046349541616,-0.28658004933798553,0.972853125
3,CY25-05_4-#3,CY25-05_4,32,25,0.5,4.0,2430.596923828125,1.6350535581129997e-05,0.8487552946324058,4.1956963539123535,4.180299758911133,4.18505368798466,-0.25982528180037656,0.97223876953125
3,CY25-05_4-#3,CY25-05_4,33,25,0.5,4.0,2429.457275390625,1.658781904333596e-05,0.841139856210229,4.19561767578125,4.180221080780029,4.185076390282583,-0.3038730668287468,0.97178291015625
3,CY25-05_4-#3,CY25-05_4,34,25,0.5,4.0,2427.6845703125,1.6844693729984113e-05,0.848334940978479,4.195854187011719,4.180141925811768,4.185101711143882,-0.2691343921063285,0.971073828125
3,CY25-05_4-#3,CY25-05_4,35,25,0.5,4.0,2426.333251953125,1.7088374091813113e-05,0.8456663524710412,4.195657253265381,4.180181503295898,4.18492686546455,-0.2870479498177465,0.97053330078125
3,CY25-05_4-#3,CY25-05_4,36,25,0.5,4.0,2425.072021484375,1.730091673256908e-05,0.828553253308373,4.19561767578125,4.179905891418457,4.184856107679464,-0.32148364701505283,0.97002880859375
3,CY25-05_4-#3,CY25-05_4,37,25,0.5,4.0,2423.636474609375,1.7487098881079245e-05,0.8209679961299056,4.1955389976501465,4.179708957672119,4.184767335148181,-0.33866449448315716,0.96945458984375
3,CY25-05_4-#3,CY25-05_4,38,25,0.5,4.0,2421.885986328125,1.7718491145440438e-05,0.8301610331510018,4.1956963539123535,4.179866313934326,4.184808084520243,-0.3080154408500526,0.96875439453125
3,CY25-05_4-#3,CY25-05_4,39,25,0.5,4.0,2420.39697265625,1.7803031507848914e-05,0.8318012178820555,4.195578098297119,4.179630279541016,4.184621859405,-0.32093246481020943,0.9681587890625
3,CY25-05_4-#3,CY25-05_4,40,25,0.5,4.0,2419.021484375,1.7806353208145903e-05,0.8353081802190165,4.19561767578125,4.179787635803223,4.184743970127429,-0.3068105779352015,0.96760859375
3,CY25-05_4-#3,CY25-05_4,41,25,0.5,4.0,2417.978271484375,1.7853244585550696e-05,0.822572197904707,4.195657253265381,4.179787635803223,4.184749983124814,-0.3409786675497437,0.96719130859375
3,CY25-05_4-#3,CY25-05_4,42,25,0.5,4.0,2416.562255859375,1.8101959700482202e-05,0.822372871634127,4.195657253265381,4.179551601409912,4.184623871819448,-0.3259931291778462,0.96662490234375
3,CY25-05_4-#3,CY25-05_4,43,25,0.5,4.0,2415.269775390625,1.840572766445417e-05,0.8025111026071485,4.195499420166016,4.179315090179443,4.1845244068210405,-0.37119753231107877,0.96610791015625
3,CY25-05_4-#3,CY25-05_4,44,25,0.5,4.0,2414.055908203125,1.865219822101263e-05,0.8270691839464832,4.1955389976501465,4.179157733917236,4.184422969818115,-0.3081836167082077,0.96562236328125
3,CY25-05_4-#3,CY25-05_4,45,25,0.5,4.0,2413.04638671875,1.8513645308845958e-05,0.8102663831672805,4.195657253265381,4.179393768310547,4.184497712022167,-0.34361013672252616,0.9652185546875
3,CY25-05_4-#3,CY25-05_4,46,25,0.5,4.0,2411.87939453125,1.848932113776262e-05,0.8204206592644013,4.1955389976501465,4.17947244644165,4.184569108284126,-0.3486682021950509,0.9647517578125
3,CY25-05_4-#3,CY25-05_4,47,25,0.5,4.0,2410.48291015625,1.8631350955151627e-05,0.8151652704005319,4.195657253265381,4.179196834564209,4.184446989479712,-0.335433644401538,0.9641931640625
3,CY25-05_4-#3,CY25-05_4,48,25,0.5,4.0,2409.5947265625,1.854629224056335e-05,0.8230577516264178,4.195578098297119,4.179275989532471,4.184450981980663,-0.32378966746580407,0.963837890625
3,CY25-05_4-#3,CY25-05_4,49,25,0.5,4.0,2408.1474609375,1.9084611514225493e-05,0.8136938342884422,4.195578098297119,4.178842544555664,4.184286125635697,-0.3269656155401046,0.963258984375
3,CY25-05_4-#3,CY25-05_4,51,25,0.5,4.0,2404.572509765625,1.943331669181777e-05,0.8144770473960152,4.1953816413879395,4.1787638664245605,4.184108612901073,-0.351571596319304,0.96182900390625
3,CY25-05_4-#3,CY25-05_4,52,25,0.5,4.0,2403.57568359375,1.9536630881069263e-05,0.8099425094100423,4.195578098297119,4.178960800170898,4.184156627978309,-0.35648946591943664,0.9614302734375
3,CY25-05_4-#3,CY25-05_4,53,25,0.5,4.0,2402.427978515625,1.9659070558924706e-05,0.7988160660730234,4.195460319519043,4.17872428894043,4.184089256545245,-0.37427232372603036,0.96097119140625
3,CY25-05_4-#3,CY25-05_4,54,25,0.5,4.0,2400.739990234375,1.9779656175352625e-05,0.7883658167965133,4.195420742034912,4.1786065101623535,4.184059223886264,-0.38254045795193736,0.96029599609375
3,CY25-05_4-#3,CY25-05_4,55,25,0.5,4.0,2399.427734375,2.002246930660827e-05,0.7768700814128621,4.195578098297119,4.178527355194092,4.184068542415813,-0.4187025898520984,0.95977109375
3,CY25-05_4-#3,CY25-05_4,56,25,0.5,4.0,2398.213134765625,2.038275684208521e-05,0.7929042694479265,4.195578098297119,4.178409576416016,4.1839237536414196,-0.3715326466837898,0.95928525390625
3,CY25-05_4-#3,CY25-05_4,57,25,0.5,4.0,2397.407470703125,2.005208815757595e-05,0.7932875472073908,4.195420742034912,4.178330898284912,4.1839136996511685,-0.3782202121277787,0.95896298828125
3,CY25-05_4-#3,CY25-05_4,58,25,0.5,4.0,2396.062744140625,2.080446659553929e-05,0.7961604342301013,4.195460319519043,4.178291320800781,4.183766227657512,-0.3878952626769072,0.95842509765625
3,CY25-05_4-#3,CY25-05_4,59,25,0.5,4.0,2394.948486328125,2.072448380290794e-05,0.7767564455095463,4.195342063903809,4.178173065185547,4.183728824227543,-0.40924994986253393,0.95797939453125
3,CY25-05_4-#3,CY25-05_4,60,25,0.5,4.0,2393.6884765625,2.0979987312539894e-05,0.787456113182195,4.195578098297119,4.178173065185547,4.183808270147291,-0.3865579474837002,0.957475390625
3,CY25-05_4-#3,CY25-05_4,61,25,0.5,4.0,2392.2236328125,2.0880713725061182e-05,0.769170201945836,4.195342063903809,4.178133964538574,4.183756868718034,-0.4288152707389705,0.956889453125
3,CY25-05_4-#3,CY25-05_4,62,25,0.5,4.0,2391.252197265625,2.1136094232046298e-05,0.7794110439524953,4.195342063903809,4.178369998931885,4.183707479703224,-0.4278179725673068,0.95650087890625
3,CY25-05_4-#3,CY25-05_4,63,25,0.5,4.0,2390.439208984375,2.1242199004329923e-05,0.7757867758804236,4.195460319519043,4.177976131439209,4.183644068443169,-0.4021182848852991,0.95617568359375
3,CY25-05_4-#3,CY25-05_4,64,25,0.5,4.0,2389.229736328125,2.16623255722904e-05,0.7942014527279098,4.195460319519043,4.177740097045898,4.18347389415159,-0.3711749326987053,0.95569189453125
3,CY25-05_4-#3,CY25-05_4,65,25,0.5,4.0,2388.383056640625,2.168690625822154e-05,0.7825711707441956,4.1953816413879395,4.1778974533081055,4.183463880571268,-0.40762464208827653,0.95535322265625
3,CY25-05_4-#3,CY25-05_4,66,25,0.5,4.0,2386.9638671875,2.1690803821221726e-05,0.7870854635812814,4.195420742034912,4.177818775177002,4.183457851409912,-0.38490193646125137,0.954785546875
3,CY25-05_4-#3,CY25-05_4,67,25,0.5,4.0,2385.540771484375,2.1986330540879402e-05,0.7722871944823596,4.1953816413879395,4.177700519561768,4.183434494471146,-0.4168211773228645,0.95421630859375
3,CY25-05_4-#3,CY25-05_4,68,25,0.5,4.0,2384.430419921875,2.1650338695507727e-05,0.7697477554959357,4.195263385772705,4.177858352661133,4.183488595283638,-0.4379312877651964,0.95377216796875
3,CY25-05_4-#3,CY25-05_4,69,25,0.5,4.0,2383.302001953125,2.2129552304230814e-05,0.7667639954021606,4.195263385772705,4.1775431632995605,4.183399127701581,-0.44793581848842656,0.95332080078125
3,CY25-05_4-#3,CY25-05_4,70,25,0.5,4.0,2382.906982421875,2.240142417977657e-05,0.771256148427359,4.195420742034912,4.177700519561768,4.183371754015907,-0.4201253831482461,0.95316279296875
3,CY25-05_4-#3,CY25-05_4,71,25,0.5,4.0,2381.27978515625,2.2459080316671035e-05,0.7739111863740793,4.195223808288574,4.177346229553223,4.183169502322957,-0.42617514972222903,0.9525119140625
3,CY25-05_4-#3,CY25-05_4,72,25,0.5,4.0,2380.2314453125,2.2629892006980354e-05,0.7643623773673425,4.195263385772705,4.1773858070373535,4.183186870510295,-0.43733874596433786,0.952092578125
3,CY25-05_4-#3,CY25-05_4,73,25,0.5,4.0,2379.346923828125,2.261461935666897e-05,0.7588602919127381,4.195302486419678,4.177424907684326,4.183288994482008,-0.45118938593431457,0.95173876953125
3,CY25-05_4-#3,CY25-05_4,74,25,0.5,4.0,2377.9912109375,2.2775951922700914e-05,0.7501061812279682,4.1953816413879395,4.177267551422119,4.183253635794429,-0.45756198349878074,0.951196484375
3,CY25-05_4-#3,CY25-05_4,75,25,0.5,4.0,2376.818603515625,2.2666983890200404e-05,0.7549633758425116,4.195223808288574,4.177267551422119,4.18320689767094,-0.45754394907478746,0.95072744140625
3,CY25-05_4-#3,CY25-05_4,76,25,0.5,4.0,2375.871826171875,2.3043471046570062e-05,0.7546102944712818,4.195263385772705,4.177149295806885,4.183119466749289,-0.4587547488763568,0.95034873046875
3,CY25-05_4-#3,CY25-05_4,77,25,0.5,4.0,2374.607421875,2.3363517806244202e-05,0.7573347111697976,4.195302486419678,4.17703104019165,4.1830580517397085,-0.4542504985591935,0.94984296875
3,CY25-05_4-#3,CY25-05_4,78,25,0.5,4.0,2373.665771484375,2.3467207106778204e-05,0.7587875377312973,4.195263385772705,4.177110195159912,4.183042704048804,-0.4578490612910091,0.94946630859375
3,CY25-05_4-#3,CY25-05_4,79,25,0.5,4.0,2372.645263671875,2.348968335432723e-05,0.7488049041687475,4.1953816413879395,4.177110195159912,4.183050729460636,-0.46767795981006177,0.94905810546875
3,CY25-05_4-#3,CY25-05_4,80,25,0.5,4.0,2371.279052734375,2.3941409791186556e-05,0.7625416585420226,4.195223808288574,4.17703104019165,4.1828585075119795,-0.45622894096090105,0.94851162109375
3,CY25-05_4-#3,CY25-05_4,81,25,0.5,4.0,2370.0107421875,2.407485503599136e-05,0.7580004259092326,4.195184707641602,4.17679500579834,4.182876538422148,-0.47260578446054957,0.948004296875
3,CY25-05_4-#3,CY25-05_4,82,25,0.5,4.0,2369.087890625,2.4055113878610063e-05,0.7324134398822303,4.195066452026367,4.176755428314209,4.182805780637062,-0.5004034483331772,0.94763515625
3,CY25-05_4-#3,CY25-05_4,83,25,0.5,4.0,2367.81005859375,2.4322250915037454e-05,0.7408425745327895,4.194987773895264,4.176558494567871,4.182717678910595,-0.4887783888131674,0.9471240234375
3,CY25-05_4-#3,CY25-05_4,84,25,0.5,4.0,2366.588623046875,2.4572511320735933e-05,0.7455835625913095,4.195184707641602,4.176558494567871,4.1827317011558405,-0.4743661518365063,0.94663544921875
3,CY25-05_4-#3,CY25-05_4,85,25,0.5,4.0,2365.708251953125,2.4276778978997168e-05,0.7678312302203212,4.195263385772705,4.17679500579834,4.182767746812206,-0.44856929154347513,0.94628330078125
3,CY25-05_4-#3,CY25-05_4,86,25,0.5,4.0,2364.515869140625,2.4519146627415755e-05,0.7562400354807134,4.195066452026367,4.176637649536133,4.182688995943231,-0.4696217165925005,0.94580634765625
3,CY25-05_4-#3,CY25-05_4,87,25,0.5,4.0,2363.25537109375,2.4523260157002578e-05,0.746918789583871,4.194987773895264,4.176598072052002,4.18262154369031,-0.4768616329631925,0.9453021484375
3,CY25-05_4-#3,CY25-05_4,88,25,0.5,4.0,2362.061767578125,2.5174984889542744e-05,0.7381963194316056,4.195184707641602,4.176204204559326,4.182533490455757,-0.4926373643847839,0.94482470703125
3,CY25-05_4-#3,CY25-05_4,89,25,0.5,4.0,2360.927001953125,2.5425902310280253e-05,0.74029636511781,4.19510555267334,4.1763224601745605,4.1824473445698365,-0.4956175510012786,0.94437080078125
3,CY25-05_4-#3,CY25-05_4,90,25,0.5,4.0,2360.046630859375,2.567122990681375e-05,0.743817224721246,4.195026874542236,4.176046848297119,4.182299185607393,-0.48370626097168756,0.94401865234375
3,CY25-05_4-#3,CY25-05_4,91,25,0.5,4.0,2359.09228515625,2.5441714889749187e-05,0.7224390492614304,4.194948196411133,4.176204204559326,4.182474063614667,-0.5274130792286904,0.9436369140625
3,CY25-05_4-#3,CY25-05_4,92,25,0.5,4.0,2357.95263671875,2.5278953919364856e-05,0.7401653411521193,4.195066452026367,4.176243782043457,4.182418702012401,-0.4791056954455293,0.9431810546875
3,CY25-05_4-#3,CY25-05_4,93,25,0.5,4.0,2356.628173828125,2.592936541650525e-05,0.7401001469182075,4.195026874542236,4.176046848297119,4.1823445740392655,-0.49156076817974936,0.94265126953125
3,CY25-05_4-#3,CY25-05_4,94,25,0.5,4.0,2355.374267578125,2.572405762896038e-05,0.7359550917623979,4.194987773895264,4.175968170166016,4.182327230097884,-0.4876290674839763,0.94214970703125
3,CY25-05_4-#3,CY25-05_4,95,25,0.5,4.0,2354.271484375,2.6152410022748477e-05,0.7309448418057841,4.195066452026367,4.175928592681885,4.1823219202332576,-0.5082411872222039,0.94170859375
3,CY25-05_4-#3,CY25-05_4,96,25,0.5,4.0,2353.541259765625,2.5858604284872197e-05,0.729041228260574,4.195066452026367,4.176046848297119,4.182343232429634,-0.5083515975019774,0.94141650390625
3,CY25-05_4-#3,CY25-05_4,97,25,0.5,4.0,2352.178955078125,2.633196539273017e-05,0.725223898198818,4.19510555267334,4.175968170166016,4.182264473478673,-0.5177935336253126,0.94087158203125
3,CY25-05_4-#3,CY25-05_4,98,25,0.5,4.0,2350.9736328125,2.6249489267682516e-05,0.7264022237436922,4.194948196411133,4.175849914550781,4.182198419409283,-0.5082099535888296,0.940389453125
3,CY25-05_4-#3,CY25-05_4,99,25,0.5,4.0,2349.848388671875,2.6960047114157556e-05,0.718220285971719,4.195145130157471,4.17557430267334,4.182112330097263,-0.5202228501348265,0.93993935546875
3,CY25-05_4-#3,CY25-05_4,101,25,0.5,4.0,2350.8046875,2.7772925126393902e-05,0.7213220431415012,4.19490909576416,4.175416946411133,4.181884086738198,-0.5216558903665378,0.940321875
3,CY25-05_4-#3,CY25-05_4,102,25,0.5,4.0,2347.765380859375,2.72835344885676e-05,0.723611241795712,4.195026874542236,4.175416946411133,4.181987528073585,-0.5044064853323156,0.93910615234375
3,CY25-05_4-#3,CY25-05_4,103,25,0.5,4.0,2345.650146484375,2.7401434598767314e-05,0.716818146568111,4.19490909576416,4.175377368927002,4.181935455839513,-0.5305322865254389,0.93826005859375
3,CY25-05_4-#3,CY25-05_4,104,25,0.5,4.0,2344.68212890625,2.7696573254550563e-05,0.715766041937543,4.194790840148926,4.175220012664795,4.181846044831357,-0.5290995007155104,0.9378728515625
3,CY25-05_4-#3,CY25-05_4,105,25,0.5,4.0,2342.86279296875,2.7898006852736992e-05,0.7094440562255235,4.195026874542236,4.175140857696533,4.181856696888552,-0.5272921664520247,0.9371451171875
3,CY25-05_4-#3,CY25-05_4,106,25,0.5,4.0,2341.25341796875,2.798458064955262e-05,0.7148165969851246,4.194829940795898,4.175180435180664,4.181777929855605,-0.535941440314252,0.9365013671875
3,CY25-05_4-#3,CY25-05_4,107,25,0.5,4.0,2339.387939453125,2.8154844872556087e-05,0.7260734391188832,4.19490909576416,4.1751017570495605,4.181713896282648,-0.5029991270889096,0.93575517578125
3,CY25-05_4-#3,CY25-05_4,108,25,0.5,4.0,2338.313232421875,2.8246266578986987e-05,0.7172508914977882,4.194948196411133,4.17506217956543,4.1816684836048195,-0.5320960754224773,0.93532529296875
3,CY25-05_4-#3,CY25-05_4,109,25,0.5,4.0,2336.979736328125,2.8448505222176092e-05,0.708753178882026,4.194869518280029,4.1751017570495605,4.181675143161063,-0.5511444489471553,0.93479189453125
3,CY25-05_4-#3,CY25-05_4,110,25,0.5,4.0,2336.08740234375,2.861667719248494e-05,0.7250550713583944,4.194948196411133,4.174983501434326,4.18161110150612,-0.5185885723839512,0.9344349609375
3,CY25-05_4-#3,CY25-05_4,111,25,0.5,4.0,2334.780029296875,2.9086620292742984e-05,0.7240868806330643,4.194869518280029,4.174707889556885,4.181450229580119,-0.5080705888715906,0.93391201171875
3,CY25-05_4-#3,CY25-05_4,112,25,0.5,4.0,2333.67626953125,2.8699637081538512e-05,0.7065184680057469,4.194829940795898,4.174786567687988,4.1815717099076615,-0.5506625322260152,0.9334705078125
3,CY25-05_4-#3,CY25-05_4,113,25,0.5,4.0,2332.45703125,2.880329059948918e-05,0.7122508236583088,4.19490909576416,4.174865245819092,4.181579032186734,-0.5301665642477298,0.9329828125
3,CY25-05_4-#3,CY25-05_4,114,25,0.5,4.0,2331.01611328125,2.953153550198687e-05,0.7152360393114835,4.194948196411133,4.174432277679443,4.181407548613468,-0.5209000058952586,0.9324064453125
3,CY25-05_4-#3,CY25-05_4,115,25,0.5,4.0,2330.00634765625,2.9670649832316103e-05,0.7052202809357653,4.194790840148926,4.17458963394165,4.181380158763821,-0.5561477404195054,0.9320025390625
3,CY25-05_4-#3,CY25-05_4,116,25,0.5,4.0,2329.106689453125,2.971781947842218e-05,0.7015710178721749,4.194751262664795,4.174629211425781,4.18138550095639,-0.5465113685214908,0.93164267578125
3,CY25-05_4-#3,CY25-05_4,117,25,0.5,4.0,2327.92138671875,2.9858071233536327e-05,0.7031130965849616,4.194869518280029,4.174432277679443,4.181352130437301,-0.5504897804799556,0.9311685546875
3,CY25-05_4-#3,CY25-05_4,118,25,0.5,4.0,2327.03515625,2.991725453548928e-05,0.6997383642569759,4.194790840148926,4.174471855163574,4.181339449801688,-0.5685280636579861,0.9308140625
3,CY25-05_4-#3,CY25-05_4,119,25,0.5,4.0,2325.61572265625,3.0351377822926423e-05,0.7147532281269574,4.19490909576416,4.17435359954834,4.181191266593286,-0.5263492456547696,0.9302462890625
3,CY25-05_4-#3,CY25-05_4,120,25,0.5,4.0,2325.0244140625,3.0207735507842857e-05,0.69929856557841,4.194790840148926,4.174274921417236,4.181225299835205,-0.5510761181453065,0.930009765625
3,CY25-05_4-#3,CY25-05_4,121,25,0.5,4.0,2323.75537109375,3.047681597923318e-05,0.701858277518819,4.194712162017822,4.174038410186768,4.181123232437392,-0.5581434997265466,0.9295021484375
3,CY25-05_4-#3,CY25-05_4,122,25,0.5,4.0,2322.961181640625,3.0317038609274467e-05,0.6959221026164051,4.194593906402588,4.1742353439331055,4.181133868330616,-0.562312074557926,0.92918447265625
3,CY25-05_4-#3,CY25-05_4,123,25,0.5,4.0,2321.7548828125,3.077720550394033e-05,0.7031647800749153,4.194829940795898,4.174077987670898,4.181119191444527,-0.5521664128008985,0.928701953125
3,CY25-05_4-#3,CY25-05_4,124,25,0.5,4.0,2320.705078125,3.117534665514749e-05,0.7067899291684148,4.194790840148926,4.174077987670898,4.180988368341478,-0.5469774142242123,0.92828203125
3,CY25-05_4-#3,CY25-05_4,125,25,0.5,4.0,2319.8505859375,3.071166926335686e-05,0.6983131014110833,4.194554328918457,4.174077987670898,4.1810610981310825,-0.5623312672898653,0.927940234375
3,CY25-05_4-#3,CY25-05_4,126,25,0.5,4.0,2318.791015625,3.115476421011725e-05,0.6949648036961501,4.1946330070495605,4.173959732055664,4.18093700732215,-0.5652542191616492,0.92751640625
3,CY25-05_4-#3,CY25-05_4,127,25,0.5,4.0,2317.614013671875,3.1356884788030374e-05,0.6941358425190336,4.194712162017822,4.173723220825195,4.18090964171846,-0.5513957717754674,0.92704560546875
3,CY25-05_4-#3,CY25-05_4,128,25,0.5,4.0,2316.938232421875,3.1536518818938404e-05,0.7058678951314442,4.194829940795898,4.173802375793457,4.180905592643608,-0.547644902724989,0.92677529296875
3,CY25-05_4-#3,CY25-05_4,129,25,0.5,4.0,2316.21240234375,3.1814885385518364e-05,0.6932762623679142,4.194751262664795,4.173723220825195,4.180864269450559,-0.5821247173241595,0.9264849609375
3,CY25-05_4-#3,CY25-05_4,130,25,0.5,4.0,2314.436279296875,3.2058585707991964e-05,0.682887067921393,4.1944756507873535,4.173447608947754,4.180696059081514,-0.5899692022113601,0.92577451171875
3,CY25-05_4-#3,CY25-05_4,131,25,0.5,4.0,2313.14306640625,3.1807909642749826e-05,0.6969854919946801,4.194554328918457,4.173644542694092,4.180682691477113,-0.5694780748189947,0.9252572265625
3,CY25-05_4-#3,CY25-05_4,132,25,0.5,4.0,2311.894775390625,3.2652763285926656e-05,0.6902636704576535,4.194554328918457,4.173251152038574,4.180492498106876,-0.5783142057958539,0.92475791015625
3,CY25-05_4-#3,CY25-05_4,133,25,0.5,4.0,2310.681396484375,3.271465060213894e-05,0.6891013692460022,4.194515228271484,4.173290252685547,4.180518514018948,-0.5739793353839735,0.92427255859375
3,CY25-05_4-#3,CY25-05_4,134,25,0.5,4.0,2309.92236328125,3.301452129573307e-05,0.6806948901721452,4.194515228271484,4.172975063323975,4.180405067185224,-0.5836635392921137,0.9239689453125
3,CY25-05_4-#3,CY25-05_4,135,25,0.5,4.0,2308.447265625,3.3425927677662016e-05,0.6784539881559032,4.194554328918457,4.173093318939209,4.180356987452103,-0.5858900963766946,0.92337890625
3,CY25-05_4-#3,CY25-05_4,136,25,0.5,4.0,2307.783935546875,3.3121885229544524e-05,0.6781259077341405,4.194554328918457,4.17313289642334,4.180485159663831,-0.5891398625369244,0.92311357421875
3,CY25-05_4-#3,CY25-05_4,137,25,0.5,4.0,2306.96728515625,3.299616530981238e-05,0.6796108050810377,4.194436550140381,4.17313289642334,4.180456460532495,-0.5948237207441021,0.9227869140625
3,CY25-05_4-#3,CY25-05_4,138,25,0.5,4.0,2306.0078125,3.315673323478499e-05,0.7056726487966263,4.1946330070495605,4.173093318939209,4.180431058851339,-0.5405870635427164,0.922403125
3,CY25-05_4-#3,CY25-05_4,139,25,0.5,4.0,2305.03857421875,3.3010867713988895e-05,0.686507675931641,4.194357395172119,4.17313289642334,4.180386373552225,-0.5689009251741277,0.9220154296875
3,CY25-05_4-#3,CY25-05_4,140,25,0.5,4.0,2303.965087890625,3.398740212962492e-05,0.67048199551779,4.194357395172119,4.17262077331543,4.180164094698632,-0.6004215984723142,0.92158603515625
3,CY25-05_4-#3,CY25-05_4,141,25,0.5,4.0,2302.701416015625,3.374525597638856e-05,0.6809769676814924,4.19439697265625,4.172817707061768,4.180163440057787,-0.5888078368690879,0.92108056640625
3,CY25-05_4-#3,CY25-05_4,142,25,0.5,4.0,2301.397705078125,3.405848218958169e-05,0.6833953988599325,4.194436550140381,4.172739028930664,4.1801454091476185,-0.5907188736058866,0.92055908203125
3,CY25-05_4-#3,CY25-05_4,143,25,0.5,4.0,2300.271240234375,3.440125527515707e-05,0.6659795004834346,4.1943182945251465,4.172699451446533,4.180100053043689,-0.6164340283627237,0.92010849609375
